id_produk,minggu,current_event,id_toko,harga_promosi,diskon,diskon_margin,hari_jual,kedaluwarsa,tanggal_transaksi
P0003656,40,Promo Akhir Pekan,1,7900,0.0929,0.1448,1,9,2023-10-01
P0003359,40,Promo Akhir Pekan,1,1900,0.1093,0.0837,85,280,2023-10-01
P0004626,40,Promo Akhir Pekan,1,11500,0.1501,0.0843,16,349,2023-10-01
P0006883,40,Promo Akhir Pekan,1,16400,0.1869,-0.0641,126,239,2023-10-01
P0004043,40,Promo Akhir Pekan,1,9000,0.1069,0.0716,40,325,2023-10-01
P0006677,40,Promo Akhir Pekan,1,9400,0.1,0.1141,126,239,2023-10-01
P0003544,40,Promo Akhir Pekan,1,5100,0.0964,0.1447,97,268,2023-10-01
P0002919,40,Promo Akhir Pekan,1,9100,0.1291,0.0013,166,199,2023-10-01
P0007548,40,Promo Akhir Pekan,1,3900,0.1467,0.0554,165,200,2023-10-01
P0003213,40,Promo Akhir Pekan,1,19700,0.1959,0.0171,47,318,2023-10-01
P0007600,40,Promo Akhir Pekan,1,3900,0.1705,-0.0369,36,329,2023-10-01
P0008718,40,Promo Akhir Pekan,1,4200,0.141,0.0317,15,350,2023-10-01
P0005017,40,Promo Akhir Pekan,1,4900,0.1906,0.0353,117,248,2023-10-01
P0006747,40,Promo Akhir Pekan,1,31900,0.1823,-0.023,19,521,2023-10-01
P0000557,40,Promo Akhir Pekan,1,8400,0.1845,-0.0296,39,326,2023-10-01
P0000238,40,Promo Akhir Pekan,1,12900,0.0578,0.088,89,276,2023-10-01
P0003638,40,Promo Akhir Pekan,1,8900,0.0652,0.1609,86,279,2023-10-01
P0003061,40,Promo Akhir Pekan,1,2500,0.0967,0.1228,116,249,2023-10-01
P0003254,40,Promo Akhir Pekan,1,35200,0.0723,0.1274,35,330,2023-10-01
P0008513,40,Promo Akhir Pekan,1,8700,0.1787,0.0066,108,257,2023-10-01
P0008663,40,Promo Akhir Pekan,1,6900,0.1078,0.1075,111,254,2023-10-01
P0007432,40,Promo Akhir Pekan,1,11300,0.0756,0.1642,93,272,2023-10-01
P0002748,40,Promo Akhir Pekan,1,9500,0.1321,0.0488,82,283,2023-10-01
P0001472,40,Promo Akhir Pekan,1,8300,0.073,0.1408,155,210,2023-10-01
P0003651,40,Promo Akhir Pekan,1,15100,0.1393,0.0144,136,229,2023-10-01
P0004900,40,Promo Akhir Pekan,1,8100,0.0994,0.1122,169,196,2023-10-01
P0004009,40,Promo Akhir Pekan,1,13600,0.1032,0.0384,108,257,2023-10-01
P0007483,40,Promo Akhir Pekan,1,12400,0.1654,0.0081,180,185,2023-10-01
P0000610,40,Promo Akhir Pekan,1,9800,0.1183,0.044,38,327,2023-10-01
P0005256,40,Promo Akhir Pekan,1,14900,0.109,0.0485,57,308,2023-10-01
P0000572,40,Promo Akhir Pekan,1,3700,0.1097,0.0884,149,216,2023-10-01
P0007647,40,Promo Akhir Pekan,1,14500,0.1695,0.0374,64,301,2023-10-01
P0004222,40,Promo Akhir Pekan,1,2800,0.1249,0.0996,43,322,2023-10-01
P0001328,40,Promo Akhir Pekan,1,31600,0.1889,0.0248,167,373,2023-10-01
P0007110,40,Promo Akhir Pekan,1,6500,0.1314,0.0952,116,249,2023-10-01
P0006801,40,Promo Akhir Pekan,1,4500,0.1425,0.0711,84,281,2023-10-01
P0006861,40,Promo Akhir Pekan,1,24200,0.053,0.148,29,336,2023-10-01
P0002634,40,Promo Akhir Pekan,1,13900,0.0775,0.1255,29,336,2023-10-01
P0006437,40,Promo Akhir Pekan,1,3800,0.178,0.0026,120,245,2023-10-01
P0002084,40,Promo Akhir Pekan,1,5100,0.0694,0.121,74,291,2023-10-01
P0005466,40,Promo Akhir Pekan,1,5200,0.1418,0.0519,93,272,2023-10-01
P0008529,40,Promo Akhir Pekan,1,2600,0.1584,0.0758,170,195,2023-10-01
P0001564,40,Promo Akhir Pekan,1,1800,0.1518,0.0061,63,302,2023-10-01
P0002218,40,Promo Akhir Pekan,1,8800,0.3592,-0.3042,5,5,2023-10-01
P0003330,40,Promo Akhir Pekan,1,10400,0.4537,-0.5264,7,3,2023-10-01
P0002797,40,Promo Akhir Pekan,1,11300,0.0994,0.1388,112,253,2023-10-01
P0008709,40,Promo Akhir Pekan,1,16100,0.1246,0.025,66,474,2023-10-01
P0006294,40,Promo Akhir Pekan,1,10400,0.1986,-0.0623,124,241,2023-10-01
P0007187,40,Promo Akhir Pekan,1,3300,0.1353,0.0527,138,227,2023-10-01
P0007622,40,Promo Akhir Pekan,1,17500,0.1315,0.0017,25,340,2023-10-01
P0007094,40,Promo Akhir Pekan,1,6100,0.1569,0.0454,164,201,2023-10-01
P0006544,40,Promo Akhir Pekan,1,8400,0.4388,-0.4932,7,3,2023-10-01
P0000338,40,Promo Akhir Pekan,1,11100,0.071,0.1121,114,251,2023-10-01
P0000377,40,Promo Akhir Pekan,1,11100,0.4209,-0.3666,7,3,2023-10-01
P0001340,40,Promo Akhir Pekan,1,26300,0.1465,0.0137,167,198,2023-10-01
P0000259,40,Promo Akhir Pekan,1,20100,0.1437,0.0527,25,340,2023-10-01
P0002959,40,Promo Akhir Pekan,1,37600,0.0813,0.161,100,265,2023-10-01
P0001750,40,Promo Akhir Pekan,1,12800,0.4248,-0.3961,6,4,2023-10-01
P0005101,40,Promo Akhir Pekan,1,18800,0.1553,0.0831,78,287,2023-10-01
P0005629,40,Promo Akhir Pekan,1,5500,0.1813,-0.0536,163,202,2023-10-01
P0006815,40,Promo Akhir Pekan,1,12400,0.3337,-0.2403,4,6,2023-10-01
P0009209,40,Promo Akhir Pekan,1,12300,0.115,0.0314,142,223,2023-10-01
P0000253,40,Promo Akhir Pekan,1,2400,0.1886,-0.0833,135,230,2023-10-01
P0006940,40,Promo Akhir Pekan,1,4500,0.4867,-0.6844,4,6,2023-10-01
P0006834,40,Promo Akhir Pekan,1,6000,0.1913,0.024,87,278,2023-10-01
P0007186,40,Promo Akhir Pekan,1,7400,0.1414,-0.0096,26,339,2023-10-01
P0008464,40,Promo Akhir Pekan,1,24900,0.193,-0.0543,107,258,2023-10-01
P0004092,40,Promo Akhir Pekan,1,8800,0.1365,0.0967,43,322,2023-10-01
P0003586,40,Promo Akhir Pekan,1,29700,0.1682,0.0427,136,404,2023-10-01
P0007845,40,Promo Akhir Pekan,1,23300,0.1451,0.0275,170,195,2023-10-01
P0006769,40,Promo Akhir Pekan,1,9200,0.0946,0.1421,119,246,2023-10-01
P0000296,40,Promo Akhir Pekan,1,12200,0.4669,-0.4495,5,5,2023-10-01
P0000478,40,Promo Akhir Pekan,1,15700,0.1596,0.069,165,200,2023-10-01
P0008044,40,Promo Akhir Pekan,1,5000,0.0987,0.1542,28,337,2023-10-01
P0003390,40,Promo Akhir Pekan,1,5700,0.1511,0.0579,110,255,2023-10-01
P0008531,40,Promo Akhir Pekan,1,21600,0.1178,0.103,170,195,2023-10-01
P0001735,40,Promo Akhir Pekan,1,22300,0.1829,-0.0584,57,483,2023-10-01
P0015143,40,Promo Akhir Pekan,2,21600,0.0838,0.0713,78,287,2023-10-01
P0011985,40,Promo Akhir Pekan,2,4500,0.195,-0.0438,104,261,2023-10-01
P0014491,40,Promo Akhir Pekan,2,6100,0.1285,0.0457,126,239,2023-10-01
P0015601,40,Promo Akhir Pekan,2,2900,0.1066,0.0514,117,248,2023-10-01
P0012394,40,Promo Akhir Pekan,2,6100,0.1805,0.068,43,322,2023-10-01
P0017257,40,Promo Akhir Pekan,2,23300,0.1823,0.0545,127,413,2023-10-01
P0013963,40,Promo Akhir Pekan,2,4900,0.1995,-0.0769,15,350,2023-10-01
P0012644,40,Promo Akhir Pekan,2,13300,0.0799,0.1592,145,125,2023-10-01
P0011184,40,Promo Akhir Pekan,2,35000,0.1475,0.0703,62,303,2023-10-01
P0012113,40,Promo Akhir Pekan,2,9800,0.0932,0.1256,178,187,2023-10-01
P0016606,40,Promo Akhir Pekan,2,3800,0.1835,-0.0337,125,240,2023-10-01
P0018234,40,Promo Akhir Pekan,2,13000,0.0641,0.1685,84,281,2023-10-01
P0015170,40,Promo Akhir Pekan,2,9600,0.1237,0.0826,37,328,2023-10-01
P0017542,40,Promo Akhir Pekan,2,3400,0.1047,0.0426,78,287,2023-10-01
P0021424,40,Promo Akhir Pekan,2,10500,0.1507,-0.0077,156,209,2023-10-01
P0019968,40,Promo Akhir Pekan,2,17800,0.146,0.0179,143,222,2023-10-01
P0010985,40,Promo Akhir Pekan,2,10300,0.1856,-0.0348,72,293,2023-10-01
P0014379,40,Promo Akhir Pekan,2,8600,0.0587,0.1803,169,196,2023-10-01
P0012061,40,Promo Akhir Pekan,2,9000,0.4142,-0.4276,4,6,2023-10-01
P0011982,40,Promo Akhir Pekan,2,20800,0.0983,0.1305,63,477,2023-10-01
P0013959,40,Promo Akhir Pekan,2,8300,0.1264,0.0763,118,247,2023-10-01
P0017246,40,Promo Akhir Pekan,2,13600,0.1928,-0.0681,148,217,2023-10-01
P0019477,40,Promo Akhir Pekan,2,9200,0.1334,0.0167,44,321,2023-10-01
P0012112,40,Promo Akhir Pekan,2,12700,0.0643,0.1492,129,236,2023-10-01
P0012236,40,Promo Akhir Pekan,2,31300,0.1246,0.0935,17,348,2023-10-01
P0012086,40,Promo Akhir Pekan,2,4700,0.1596,-0.0362,82,283,2023-10-01
P0019786,40,Promo Akhir Pekan,2,14500,0.1209,0.1228,118,247,2023-10-01
P0017954,40,Promo Akhir Pekan,2,28500,0.1397,0.0145,129,236,2023-10-01
P0015412,40,Promo Akhir Pekan,2,4200,0.0696,0.1169,167,198,2023-10-01
P0019569,40,Promo Akhir Pekan,2,4300,0.0512,0.0928,48,317,2023-10-01
P0009645,40,Promo Akhir Pekan,2,20400,0.0576,0.1629,111,254,2023-10-01
P0011531,40,Promo Akhir Pekan,2,2200,0.1395,0.0732,15,350,2023-10-01
P0012549,40,Promo Akhir Pekan,2,3500,0.1649,-0.0151,155,210,2023-10-01
P0019693,40,Promo Akhir Pekan,2,19100,0.0936,0.1345,22,343,2023-10-01
P0012567,40,Promo Akhir Pekan,2,12200,0.0688,0.0867,120,245,2023-10-01
P0009411,40,Promo Akhir Pekan,2,11400,0.111,0.1304,176,189,2023-10-01
P0012953,40,Promo Akhir Pekan,2,14500,0.1154,0.0755,35,330,2023-10-01
P0015142,40,Promo Akhir Pekan,2,4000,0.3353,-0.2842,5,5,2023-10-01
P0019669,40,Promo Akhir Pekan,2,30200,0.1637,0.0184,34,506,2023-10-01
P0015025,40,Promo Akhir Pekan,2,6500,0.0545,0.1028,35,330,2023-10-01
P0016846,40,Promo Akhir Pekan,2,20000,0.1067,0.1,123,242,2023-10-01
P0014226,40,Promo Akhir Pekan,2,2300,0.1874,0.0687,136,229,2023-10-01
P0017807,40,Promo Akhir Pekan,2,30900,0.1742,0.0624,85,280,2023-10-01
P0020739,40,Promo Akhir Pekan,2,7500,0.1722,-0.0035,47,318,2023-10-01
P0015856,40,Promo Akhir Pekan,2,24900,0.1604,0.0465,75,465,2023-10-01
P0011723,40,Promo Akhir Pekan,2,9700,0.1639,0.0298,179,186,2023-10-01
P0017270,40,Promo Akhir Pekan,2,10100,0.0727,0.1639,95,270,2023-10-01
P0011199,40,Promo Akhir Pekan,2,5700,0.1719,0.0384,87,278,2023-10-01
P0013026,40,Promo Akhir Pekan,2,15600,0.0761,0.077,84,281,2023-10-01
P0011925,40,Promo Akhir Pekan,2,5300,0.4563,-0.5726,6,4,2023-10-01
P0018507,40,Promo Akhir Pekan,2,41400,0.0564,0.104,132,408,2023-10-01
P0019975,40,Promo Akhir Pekan,2,49100,0.1327,0.1065,42,323,2023-10-01
P0013710,40,Promo Akhir Pekan,2,1200,0.1861,0.005,71,294,2023-10-01
P0020152,40,Promo Akhir Pekan,2,26300,0.1742,-0.0536,54,311,2023-10-01
P0016153,40,Promo Akhir Pekan,2,12600,0.0838,0.1156,66,299,2023-10-01
P0010298,40,Promo Akhir Pekan,2,5400,0.1124,0.1209,128,237,2023-10-01
P0021194,40,Promo Akhir Pekan,2,11300,0.4678,-0.6192,4,6,2023-10-01
P0017545,40,Promo Akhir Pekan,2,9700,0.128,0.0985,95,175,2023-10-01
P0020209,40,Promo Akhir Pekan,2,10100,0.1529,0.047,142,223,2023-10-01
P0011617,40,Promo Akhir Pekan,2,3200,0.0855,0.1553,118,247,2023-10-01
P0010031,40,Promo Akhir Pekan,2,5200,0.1796,-0.0456,174,191,2023-10-01
P0012518,40,Promo Akhir Pekan,2,16400,0.0819,0.1132,177,188,2023-10-01
P0016462,40,Promo Akhir Pekan,2,2800,0.076,0.1021,172,193,2023-10-01
P0019320,40,Promo Akhir Pekan,2,3400,0.0734,0.1535,90,275,2023-10-01
P0016650,40,Promo Akhir Pekan,2,9500,0.1758,0.0352,116,249,2023-10-01
P0017066,40,Promo Akhir Pekan,2,9300,0.056,0.0951,90,275,2023-10-01
P0015966,40,Promo Akhir Pekan,2,28300,0.1172,0.1149,144,396,2023-10-01
P0014782,40,Promo Akhir Pekan,2,16200,0.0766,0.0977,91,274,2023-10-01
P0019958,40,Promo Akhir Pekan,2,1600,0.1485,0.045,173,192,2023-10-01
P0013350,40,Promo Akhir Pekan,2,13900,0.0642,0.134,37,328,2023-10-01
P0016302,40,Promo Akhir Pekan,2,5000,0.0638,0.1398,94,271,2023-10-01
P0013634,40,Promo Akhir Pekan,2,7100,0.0853,0.1532,179,186,2023-10-01
P0014888,40,Promo Akhir Pekan,2,2600,0.0639,0.1458,104,261,2023-10-01
P0020054,40,Promo Akhir Pekan,2,4200,0.1728,0.0443,20,345,2023-10-01
P0021208,40,Promo Akhir Pekan,2,28900,0.0714,0.1648,53,487,2023-10-01
P0021223,40,Promo Akhir Pekan,2,20900,0.1953,0.0343,170,195,2023-10-01
P0011590,40,Promo Akhir Pekan,2,11100,0.1899,0.0123,134,406,2023-10-01
P0010212,40,Promo Akhir Pekan,2,6800,0.1548,-0.0119,42,228,2023-10-01
P0020124,40,Promo Akhir Pekan,2,69500,0.0885,0.1402,19,346,2023-10-01
P0009556,40,Promo Akhir Pekan,2,11800,0.07,0.0702,120,150,2023-10-01
P0021427,40,Promo Akhir Pekan,2,4700,0.0698,0.1,135,230,2023-10-01
P0009840,40,Promo Akhir Pekan,2,5400,0.0733,0.1428,22,343,2023-10-01
P0020795,40,Promo Akhir Pekan,2,14600,0.0998,0.1338,110,160,2023-10-01
P0011306,40,Promo Akhir Pekan,2,4700,0.4123,-0.353,5,5,2023-10-01
P0012350,40,Promo Akhir Pekan,2,50300,0.0624,0.1147,53,312,2023-10-01
P0013407,40,Promo Akhir Pekan,2,12600,0.1079,0.0471,192,348,2023-10-01
P0010138,40,Promo Akhir Pekan,2,8500,0.1872,0.0142,87,278,2023-10-01
P0014099,40,Promo Akhir Pekan,2,18400,0.1158,0.0562,57,308,2023-10-01
P0010791,40,Promo Akhir Pekan,2,6400,0.0911,0.0892,89,276,2023-10-01
P0011144,40,Promo Akhir Pekan,2,23100,0.1796,-0.0516,113,252,2023-10-01
P0015220,40,Promo Akhir Pekan,2,51700,0.0974,0.1421,23,342,2023-10-01
P0012232,40,Promo Akhir Pekan,2,19200,0.1698,0.0303,133,232,2023-10-01
P0019229,40,Promo Akhir Pekan,2,9700,0.1298,0.0353,129,236,2023-10-01
P0011702,40,Promo Akhir Pekan,2,10700,0.0657,0.134,32,333,2023-10-01
P0013194,40,Promo Akhir Pekan,2,2900,0.057,0.14,134,231,2023-10-01
P0009735,40,Promo Akhir Pekan,2,29700,0.1807,-0.0545,140,225,2023-10-01
P0015654,40,Promo Akhir Pekan,2,54000,0.1612,-0.0107,56,309,2023-10-01
P0021066,40,Promo Akhir Pekan,2,4600,0.1488,0.0841,37,328,2023-10-01
P0010667,40,Promo Akhir Pekan,2,14400,0.0906,0.1067,84,281,2023-10-01
P0016427,40,Promo Akhir Pekan,2,4900,0.1195,0.0922,42,323,2023-10-01
P0011677,40,Promo Akhir Pekan,2,15400,0.1766,0.0266,89,276,2023-10-01
P0015917,40,Promo Akhir Pekan,2,33700,0.0723,0.092,178,362,2023-10-01
P0015818,40,Promo Akhir Pekan,2,34600,0.061,0.1732,176,189,2023-10-01
P0017678,40,Promo Akhir Pekan,2,12800,0.1788,0.0308,110,430,2023-10-01
P0016523,40,Promo Akhir Pekan,2,6900,0.1642,-0.0378,33,332,2023-10-01
P0013038,40,Promo Akhir Pekan,2,13500,0.1026,0.1311,155,115,2023-10-01
P0009904,40,Promo Akhir Pekan,2,60100,0.0617,0.1589,49,316,2023-10-01
P0011811,40,Promo Akhir Pekan,2,12100,0.0964,0.0766,245,295,2023-10-01
P0016836,40,Promo Akhir Pekan,2,14100,0.1373,0.0744,38,327,2023-10-01
P0013981,40,Promo Akhir Pekan,2,21500,0.091,0.1323,35,330,2023-10-01
P0017446,40,Promo Akhir Pekan,2,9700,0.0708,0.0928,180,185,2023-10-01
P0010375,40,Promo Akhir Pekan,2,33300,0.0754,0.154,16,349,2023-10-01
P0016548,40,Promo Akhir Pekan,2,7400,0.0626,0.1099,27,338,2023-10-01
P0010577,40,Promo Akhir Pekan,2,10000,0.1106,0.0444,100,265,2023-10-01
P0019624,40,Promo Akhir Pekan,2,8000,0.1736,0.0101,104,261,2023-10-01
P0019891,40,Promo Akhir Pekan,2,26800,0.1558,0.0643,20,345,2023-10-01
P0013197,40,Promo Akhir Pekan,2,5000,0.1543,0.0294,124,241,2023-10-01
P0016113,40,Promo Akhir Pekan,2,27200,0.0773,0.1547,170,195,2023-10-01
P0019932,40,Promo Akhir Pekan,2,27000,0.1394,0.0772,177,188,2023-10-01
P0017343,40,Promo Akhir Pekan,2,14900,0.131,0.0366,147,218,2023-10-01
P0014088,40,Promo Akhir Pekan,2,13100,0.1408,0.0793,41,324,2023-10-01
P0015977,40,Promo Akhir Pekan,2,16100,0.0566,0.1624,72,198,2023-10-01
P0019366,40,Promo Akhir Pekan,2,17000,0.1829,0.0424,25,245,2023-10-01
P0019772,40,Promo Akhir Pekan,2,7300,0.0713,0.1671,89,276,2023-10-01
P0012208,40,Promo Akhir Pekan,2,35000,0.1204,0.0949,163,377,2023-10-01
P0017718,40,Promo Akhir Pekan,2,3200,0.1004,0.0175,152,213,2023-10-01
P0017005,40,Promo Akhir Pekan,2,11000,0.1837,-0.0089,165,200,2023-10-01
P0021294,40,Promo Akhir Pekan,2,31800,0.158,0.0341,135,405,2023-10-01
P0011315,40,Promo Akhir Pekan,2,21700,0.1878,0.008,146,394,2023-10-01
P0018449,40,Promo Akhir Pekan,2,23300,0.1795,-0.0191,105,435,2023-10-01
P0012864,40,Promo Akhir Pekan,2,15700,0.1416,0.0508,54,311,2023-10-01
P0013525,40,Promo Akhir Pekan,2,7500,0.4687,-0.5,6,4,2023-10-01
P0015156,40,Promo Akhir Pekan,2,13800,0.1163,0.0247,139,226,2023-10-01
P0020504,40,Promo Akhir Pekan,2,18900,0.0862,0.1116,94,446,2023-10-01
P0017185,40,Promo Akhir Pekan,2,11800,0.0963,0.0709,170,195,2023-10-01
P0011795,40,Promo Akhir Pekan,2,7400,0.085,0.1009,25,340,2023-10-01
P0014504,40,Promo Akhir Pekan,2,49000,0.0985,0.0903,76,289,2023-10-01
