id_produk,minggu,current_event,id_toko,harga_promosi,diskon,diskon_margin,hari_jual,kedaluwarsa,tanggal_transaksi
P0003015,13,Ramadan,1,22000,0.1287,0.0809,62,303,2023-04-01
P0001550,13,Ramadan,1,6600,0.0,0.2262,57,308,2023-04-01
P0002234,13,Ramadan,1,9000,0.0,0.2007,176,189,2023-04-01
P0000197,13,Ramadan,1,14500,0.2316,-0.0448,50,315,2023-04-01
P0003342,13,Ramadan,1,6200,0.0,0.199,156,209,2023-04-01
P0009188,13,Ramadan,1,7300,0.0,0.2056,22,343,2023-04-01
P0002639,13,Ramadan,1,42100,0.0,0.1304,22,518,2023-04-01
P0004267,13,Ramadan,1,9000,0.0,0.1768,180,185,2023-04-01
P0008029,13,Ramadan,1,33500,0.1962,-0.0267,167,198,2023-04-01
P0007649,13,Ramadan,1,5800,0.0,0.1897,161,204,2023-04-01
P0004654,13,Ramadan,1,32300,0.1421,0.1029,115,250,2023-04-01
P0008810,13,Ramadan,1,4400,0.0,0.1975,145,220,2023-04-01
P0003661,13,Ramadan,1,12300,0.0,0.1433,29,336,2023-04-01
P0000519,13,Ramadan,1,39300,0.0,0.1992,104,436,2023-04-01
P0002700,13,Ramadan,1,2800,0.0,0.1711,42,323,2023-04-01
P0006962,13,Ramadan,1,46400,0.0,0.199,83,457,2023-04-01
P0005263,13,Ramadan,1,22900,0.1724,0.0509,177,188,2023-04-01
P0004741,13,Ramadan,1,9100,0.0,0.2214,32,333,2023-04-01
P0004294,13,Ramadan,1,11300,0.4761,-0.6116,6,4,2023-04-01
P0008788,13,Ramadan,1,9700,0.0,0.2203,134,231,2023-04-01
P0002598,13,Ramadan,1,20200,0.2201,-0.0391,164,201,2023-04-01
P0002738,13,Ramadan,1,28900,0.2326,-0.002,55,310,2023-04-01
P0006328,13,Ramadan,1,23800,0.2341,-0.0205,80,285,2023-04-01
P0008514,13,Ramadan,1,15100,0.1536,-0.0121,64,301,2023-04-01
P0000983,13,Ramadan,1,23400,0.0,0.2293,72,468,2023-04-01
P0003262,13,Ramadan,1,5100,0.0,0.2167,96,269,2023-04-01
P0000469,13,Ramadan,1,45300,0.0,0.2288,118,422,2023-04-01
P0007243,13,Ramadan,1,9400,0.0,0.1584,26,339,2023-04-01
P0008170,13,Ramadan,1,12500,0.3399,-0.287,4,6,2023-04-01
P0001387,13,Ramadan,1,16000,0.2095,-0.0092,81,284,2023-04-01
P0007738,13,Ramadan,1,14800,0.0,0.1959,132,233,2023-04-01
P0009008,13,Ramadan,1,12000,0.0,0.2201,101,264,2023-04-01
P0005996,13,Ramadan,1,23800,0.1507,0.0401,26,339,2023-04-01
P0001641,13,Ramadan,1,23200,0.1933,-0.0525,159,206,2023-04-01
P0005048,13,Ramadan,1,36100,0.1433,0.0367,149,216,2023-04-01
P0000807,13,Ramadan,1,9900,0.0,0.1354,1,9,2023-04-01
P0002908,13,Ramadan,1,21100,0.1085,0.0479,78,287,2023-04-01
P0000105,13,Ramadan,1,12000,0.0,0.168,75,290,2023-04-01
P0000124,13,Ramadan,1,10600,0.0,0.1342,30,335,2023-04-01
P0008147,13,Ramadan,1,2900,0.0,0.1686,19,346,2023-04-01
P0002894,13,Ramadan,1,5800,0.0,0.195,24,341,2023-04-01
P0005605,13,Ramadan,1,11900,0.1027,0.0471,94,271,2023-04-01
P0009169,13,Ramadan,1,9500,0.0,0.1888,70,295,2023-04-01
P0006440,13,Ramadan,1,5100,0.0,0.142,26,339,2023-04-01
P0008575,13,Ramadan,1,16900,0.0,0.221,116,249,2023-04-01
P0001448,13,Ramadan,1,23000,0.0,0.1659,68,297,2023-04-01
P0004162,13,Ramadan,1,8500,0.0,0.1625,173,192,2023-04-01
P0000682,13,Ramadan,1,24900,0.1061,0.1312,83,282,2023-04-01
P0009232,13,Ramadan,1,14100,0.0,0.2209,32,333,2023-04-01
P0005946,13,Ramadan,1,1400,0.0,0.2193,176,189,2023-04-01
P0008022,13,Ramadan,1,10100,0.1528,0.0783,162,203,2023-04-01
P0002037,13,Ramadan,1,27600,0.2373,-0.0503,106,259,2023-04-01
P0001641,13,Ramadan,1,24900,0.1308,0.0194,165,200,2023-04-01
P0008201,13,Ramadan,1,22900,0.1967,0.0129,35,330,2023-04-01
P0001631,13,Ramadan,1,4700,0.0,0.1932,132,233,2023-04-01
P0002838,13,Ramadan,1,13700,0.0,0.1598,82,283,2023-04-01
P0005255,13,Ramadan,1,4500,0.0,0.2209,172,193,2023-04-01
P0007077,13,Ramadan,1,19700,0.1541,0.0176,159,206,2023-04-01
P0002145,13,Ramadan,1,16700,0.0,0.1852,36,329,2023-04-01
P0000637,13,Ramadan,1,15400,0.0,0.2134,31,334,2023-04-01
P0009008,13,Ramadan,1,12000,0.0,0.2201,17,348,2023-04-01
P0005975,13,Ramadan,1,3500,0.0,0.1466,162,203,2023-04-01
P0000397,13,Ramadan,1,8600,0.0,0.2023,17,348,2023-04-01
P0004325,13,Ramadan,1,12900,0.1373,0.0398,65,300,2023-04-01
P0004080,13,Ramadan,1,21000,0.2322,-0.092,143,222,2023-04-01
P0004667,13,Ramadan,1,9400,0.1862,0.011,94,271,2023-04-01
P0008972,13,Ramadan,1,17200,0.0,0.1846,124,241,2023-04-01
P0004930,13,Ramadan,1,2200,0.0,0.1559,44,321,2023-04-01
P0004803,13,Ramadan,1,19500,0.161,0.0792,24,341,2023-04-01
P0006988,13,Ramadan,1,24900,0.2301,-0.0982,130,235,2023-04-01
P0001550,13,Ramadan,1,6600,0.0,0.2262,149,216,2023-04-01
P0001966,13,Ramadan,1,5200,0.0,0.2135,47,318,2023-04-01
P0008477,13,Ramadan,1,7200,0.0,0.1464,177,188,2023-04-01
P0006159,13,Ramadan,1,7700,0.3871,-0.4082,5,5,2023-04-01
P0003048,13,Ramadan,1,3800,0.444,-0.5432,7,3,2023-04-01
P0000880,13,Ramadan,1,7500,0.0,0.1663,132,233,2023-04-01
P0002487,13,Ramadan,1,6200,0.0,0.2018,67,298,2023-04-01
P0000718,13,Ramadan,1,12800,0.1215,0.0678,31,334,2023-04-01
P0002344,13,Ramadan,1,4300,0.0,0.1486,116,249,2023-04-01
P0005961,13,Ramadan,1,17300,0.1446,0.0723,167,198,2023-04-01
P0004651,13,Ramadan,1,14900,0.2354,-0.1245,34,331,2023-04-01
P0003307,13,Ramadan,1,12200,0.0,0.1879,128,237,2023-04-01
P0005569,13,Ramadan,1,34900,0.132,0.0278,53,312,2023-04-01
P0004055,13,Ramadan,1,12100,0.2207,0.0019,94,271,2023-04-01
P0005459,13,Ramadan,1,19700,0.0,0.1755,139,226,2023-04-01
P0004872,13,Ramadan,1,42700,0.0,0.1339,112,428,2023-04-01
P0005499,13,Ramadan,1,6600,0.0,0.1727,17,348,2023-04-01
P0007068,13,Ramadan,1,5300,0.0,0.1945,52,313,2023-04-01
P0006363,13,Ramadan,1,9300,0.4792,-0.533,7,3,2023-04-01
P0005394,13,Ramadan,1,34700,0.0,0.1361,57,483,2023-04-01
P0002710,13,Ramadan,1,35600,0.0,0.1619,114,426,2023-04-01
P0004439,13,Ramadan,1,13500,0.2058,-0.0059,173,192,2023-04-01
P0007237,13,Ramadan,1,18500,0.1239,0.0882,114,251,2023-04-01
P0006612,13,Ramadan,1,10600,0.0,0.1631,42,323,2023-04-01
P0002876,13,Ramadan,1,2900,0.0,0.1572,140,225,2023-04-01
P0008479,13,Ramadan,1,1900,0.0,0.2074,92,273,2023-04-01
P0001639,13,Ramadan,1,32100,0.2316,-0.0833,26,339,2023-04-01
P0000448,13,Ramadan,1,4300,0.0,0.224,163,202,2023-04-01
P0007254,13,Ramadan,1,10000,0.0,0.2197,15,350,2023-04-01
P0008844,13,Ramadan,1,3800,0.0,0.1755,161,204,2023-04-01
P0006943,13,Ramadan,1,18300,0.0,0.147,36,329,2023-04-01
P0001495,13,Ramadan,1,4600,0.3004,-0.1952,3,7,2023-04-01
P0000271,13,Ramadan,1,32700,0.1386,0.1011,113,252,2023-04-01
P0003187,13,Ramadan,1,12800,0.0,0.1881,145,220,2023-04-01
P0002768,13,Ramadan,1,37200,0.1398,0.0695,128,237,2023-04-01
P0007833,13,Ramadan,1,32700,0.1221,0.1081,79,286,2023-04-01
P0005676,13,Ramadan,1,14000,0.0,0.1779,57,308,2023-04-01
P0003560,13,Ramadan,1,16200,0.0,0.2083,31,334,2023-04-01
P0000094,13,Ramadan,1,23400,0.1941,-0.0136,38,327,2023-04-01
P0003026,13,Ramadan,1,4500,0.0,0.1504,120,245,2023-04-01
P0005018,13,Ramadan,1,14100,0.0,0.1485,2,8,2023-04-01
P0003318,13,Ramadan,1,29400,0.0,0.1834,161,379,2023-04-01
P0000624,13,Ramadan,1,14600,0.0,0.1297,36,329,2023-04-01
P0003675,13,Ramadan,1,4400,0.0,0.1366,134,231,2023-04-01
P0000224,13,Ramadan,1,10600,0.0,0.1794,88,277,2023-04-01
P0001799,13,Ramadan,1,34500,0.1117,0.0673,158,207,2023-04-01
P0002128,13,Ramadan,1,7200,0.0,0.1569,147,218,2023-04-01
P0007480,13,Ramadan,1,8700,0.1857,0.0422,142,223,2023-04-01
P0007185,13,Ramadan,1,29500,0.2354,-0.0821,144,221,2023-04-01
P0001799,13,Ramadan,1,33400,0.1398,0.0366,64,301,2023-04-01
P0000567,13,Ramadan,1,25600,0.2303,-0.1267,37,328,2023-04-01
P0008342,13,Ramadan,1,10200,0.0,0.1394,120,245,2023-04-01
P0008298,13,Ramadan,1,14500,0.0,0.2054,140,225,2023-04-01
P0005567,13,Ramadan,1,8700,0.0,0.1998,89,276,2023-04-01
P0006448,13,Ramadan,1,22500,0.0,0.1665,26,514,2023-04-01
P0006738,13,Ramadan,1,14600,0.0,0.18,165,200,2023-04-01
P0004765,13,Ramadan,1,3600,0.0,0.1267,51,314,2023-04-01
P0006841,13,Ramadan,1,6000,0.0,0.2138,150,215,2023-04-01
P0002549,13,Ramadan,1,5400,0.0,0.1469,104,261,2023-04-01
P0002478,13,Ramadan,1,8600,0.1196,0.031,35,330,2023-04-01
P0003864,13,Ramadan,1,50800,0.0,0.2187,99,441,2023-04-01
P0003607,13,Ramadan,1,14200,0.0,0.2258,63,302,2023-04-01
P0005944,13,Ramadan,1,12900,0.0,0.1856,79,286,2023-04-01
P0008548,13,Ramadan,1,8800,0.0,0.1306,165,200,2023-04-01
P0002322,13,Ramadan,1,8000,0.3662,-0.2324,7,3,2023-04-01
P0005068,13,Ramadan,1,14100,0.0,0.1632,160,205,2023-04-01
P0007444,13,Ramadan,1,10700,0.0,0.1692,20,345,2023-04-01
P0000040,13,Ramadan,1,14500,0.1575,0.0654,158,207,2023-04-01
P0004812,13,Ramadan,1,12100,0.0,0.164,112,253,2023-04-01
P0003464,13,Ramadan,1,5100,0.0,0.1502,111,254,2023-04-01
P0016735,13,Ramadan,2,4300,0.0,0.167,113,252,2023-04-01
P0012041,13,Ramadan,2,10500,0.0,0.2266,63,302,2023-04-01
P0015763,13,Ramadan,2,12100,0.0,0.2184,86,279,2023-04-01
P0010052,13,Ramadan,2,15000,0.0,0.1894,33,332,2023-04-01
P0017751,13,Ramadan,2,19500,0.0,0.1809,2,8,2023-04-01
P0016344,13,Ramadan,2,34800,0.0,0.2265,30,510,2023-04-01
P0020424,13,Ramadan,2,37100,0.0,0.2051,15,350,2023-04-01
P0015778,13,Ramadan,2,10400,0.0,0.23,95,270,2023-04-01
P0013870,13,Ramadan,2,3800,0.0,0.1566,78,287,2023-04-01
P0013918,13,Ramadan,2,17500,0.0,0.1725,96,269,2023-04-01
P0010295,13,Ramadan,2,58700,0.0,0.1424,84,281,2023-04-01
P0017919,13,Ramadan,2,19700,0.2256,-0.0752,102,263,2023-04-01
P0012897,13,Ramadan,2,11000,0.208,-0.0265,120,245,2023-04-01
P0019969,13,Ramadan,2,29600,0.0,0.2061,18,347,2023-04-01
P0016333,13,Ramadan,2,4900,0.0,0.2176,85,280,2023-04-01
P0014679,13,Ramadan,2,20700,0.1676,0.0626,105,260,2023-04-01
P0015749,13,Ramadan,2,3200,0.0,0.1731,151,214,2023-04-01
P0017098,13,Ramadan,2,14400,0.2322,-0.0889,26,339,2023-04-01
P0016320,13,Ramadan,2,15300,0.0,0.1588,113,252,2023-04-01
P0013523,13,Ramadan,2,30600,0.0,0.1586,240,300,2023-04-01
P0014910,13,Ramadan,2,10400,0.0,0.139,28,337,2023-04-01
P0009445,13,Ramadan,2,4400,0.0,0.2118,133,232,2023-04-01
P0012411,13,Ramadan,2,5600,0.0,0.1461,111,254,2023-04-01
P0018884,13,Ramadan,2,23400,0.1169,0.067,29,336,2023-04-01
P0010885,13,Ramadan,2,14800,0.0,0.1752,56,309,2023-04-01
P0014483,13,Ramadan,2,13300,0.0,0.1426,93,177,2023-04-01
P0013440,13,Ramadan,2,9000,0.1888,0.0518,16,349,2023-04-01
P0015673,13,Ramadan,2,13500,0.0,0.2206,30,335,2023-04-01
P0017313,13,Ramadan,2,4000,0.0,0.1622,65,300,2023-04-01
P0015291,13,Ramadan,2,21600,0.0,0.1899,135,230,2023-04-01
P0010673,13,Ramadan,2,28400,0.1881,0.0021,48,317,2023-04-01
P0013953,13,Ramadan,2,11800,0.1416,0.0709,26,339,2023-04-01
P0009928,13,Ramadan,2,9500,0.0,0.1888,33,332,2023-04-01
P0014906,13,Ramadan,2,18300,0.2266,-0.1157,36,329,2023-04-01
P0014939,13,Ramadan,2,26900,0.2457,-0.0839,129,236,2023-04-01
P0012598,13,Ramadan,2,29200,0.0,0.1843,28,337,2023-04-01
P0011726,13,Ramadan,2,21200,0.1327,0.0212,154,211,2023-04-01
P0009967,13,Ramadan,2,18300,0.0,0.2234,110,430,2023-04-01
P0015036,13,Ramadan,2,16900,0.2454,-0.1064,166,199,2023-04-01
P0009975,13,Ramadan,2,6400,0.0,0.1403,170,195,2023-04-01
P0021215,13,Ramadan,2,9100,0.0,0.2059,177,93,2023-04-01
P0009804,13,Ramadan,2,6600,0.0,0.1729,133,232,2023-04-01
P0015837,13,Ramadan,2,17400,0.12,0.0896,57,308,2023-04-01
P0017203,13,Ramadan,2,8700,0.0,0.2078,107,258,2023-04-01
P0012002,13,Ramadan,2,9700,0.0,0.1391,166,199,2023-04-01
P0020157,13,Ramadan,2,3900,0.0,0.1997,56,309,2023-04-01
P0012274,13,Ramadan,2,9700,0.0,0.1757,153,117,2023-04-01
P0009744,13,Ramadan,2,46100,0.0,0.2273,106,434,2023-04-01
P0009691,13,Ramadan,2,20800,0.1693,-0.0054,74,291,2023-04-01
P0009928,13,Ramadan,2,9500,0.0,0.1888,171,194,2023-04-01
P0015530,13,Ramadan,2,5300,0.0,0.203,133,232,2023-04-01
P0010594,13,Ramadan,2,57600,0.0,0.2024,41,324,2023-04-01
P0018639,13,Ramadan,2,15900,0.1907,0.016,149,216,2023-04-01
P0011509,13,Ramadan,2,23000,0.1824,0.0577,34,331,2023-04-01
P0009803,13,Ramadan,2,10700,0.0,0.1572,39,231,2023-04-01
P0015587,13,Ramadan,2,17000,0.167,0.0009,165,200,2023-04-01
P0014006,13,Ramadan,2,6800,0.0,0.2168,63,302,2023-04-01
P0021456,13,Ramadan,2,71000,0.0,0.2025,105,260,2023-04-01
P0014883,13,Ramadan,2,37200,0.0,0.1363,19,521,2023-04-01
P0010996,13,Ramadan,2,48500,0.0,0.1495,84,281,2023-04-01
P0014779,13,Ramadan,2,5900,0.0,0.2097,75,290,2023-04-01
P0015209,13,Ramadan,2,13900,0.1753,0.0268,35,330,2023-04-01
P0010685,13,Ramadan,2,8400,0.1315,0.0005,128,237,2023-04-01
P0010930,13,Ramadan,2,7400,0.0,0.1836,86,279,2023-04-01
P0019413,13,Ramadan,2,4200,0.0,0.1426,126,239,2023-04-01
P0017766,13,Ramadan,2,15900,0.0,0.2009,25,340,2023-04-01
P0010725,13,Ramadan,2,25100,0.1561,0.0819,110,255,2023-04-01
P0010247,13,Ramadan,2,3800,0.3807,-0.3587,4,6,2023-04-01
P0019325,13,Ramadan,2,8900,0.1665,0.0637,118,247,2023-04-01
P0021161,13,Ramadan,2,33800,0.1044,0.1135,64,301,2023-04-01
P0011989,13,Ramadan,2,10400,0.1774,0.0334,124,241,2023-04-01
P0019835,13,Ramadan,2,15700,0.1282,0.0335,136,229,2023-04-01
P0018680,13,Ramadan,2,11100,0.0,0.2168,65,300,2023-04-01
P0013398,13,Ramadan,2,14200,0.0,0.1401,149,216,2023-04-01
P0009885,13,Ramadan,2,31400,0.1216,0.0905,109,256,2023-04-01
P0020669,13,Ramadan,2,9200,0.0,0.2276,164,201,2023-04-01
P0015651,13,Ramadan,2,3800,0.0,0.1882,79,286,2023-04-01
P0010598,13,Ramadan,2,3200,0.0,0.1984,118,247,2023-04-01
P0011606,13,Ramadan,2,9700,0.0,0.1337,145,220,2023-04-01
P0018287,13,Ramadan,2,12900,0.0,0.2015,139,226,2023-04-01
P0013817,13,Ramadan,2,4400,0.0,0.2273,65,300,2023-04-01
P0020614,13,Ramadan,2,26400,0.1287,0.0924,164,201,2023-04-01
P0012051,13,Ramadan,2,16600,0.1786,0.0407,93,272,2023-04-01
P0010776,13,Ramadan,2,6100,0.0,0.2095,75,290,2023-04-01
P0020867,13,Ramadan,2,23500,0.1829,-0.0206,133,232,2023-04-01
P0017275,13,Ramadan,2,1900,0.0,0.1747,17,348,2023-04-01
P0013879,13,Ramadan,2,13200,0.0,0.2238,73,292,2023-04-01
P0018667,13,Ramadan,2,19600,0.1648,0.0646,162,203,2023-04-01
P0009830,13,Ramadan,2,22000,0.1646,0.026,63,302,2023-04-01
P0010540,13,Ramadan,2,6900,0.0,0.1454,158,207,2023-04-01
P0015577,13,Ramadan,2,32400,0.1264,0.0884,19,346,2023-04-01
P0013863,13,Ramadan,2,1500,0.0,0.1667,172,193,2023-04-01
P0014907,13,Ramadan,2,7600,0.0,0.1338,124,241,2023-04-01
P0019869,13,Ramadan,2,15800,0.0,0.1817,144,221,2023-04-01
P0013060,13,Ramadan,2,34300,0.1944,0.031,138,227,2023-04-01
P0019206,13,Ramadan,2,24800,0.2064,-0.0461,43,322,2023-04-01
P0016284,13,Ramadan,2,10500,0.0,0.1296,25,340,2023-04-01
P0020025,13,Ramadan,2,23200,0.2001,0.0174,58,307,2023-04-01
P0018427,13,Ramadan,2,27700,0.1469,0.0424,91,274,2023-04-01
P0018221,13,Ramadan,2,5700,0.0,0.1437,86,279,2023-04-01
P0020037,13,Ramadan,2,4300,0.0,0.2058,141,224,2023-04-01
P0017594,13,Ramadan,2,30000,0.1612,-0.0092,35,330,2023-04-01
P0020030,13,Ramadan,2,5900,0.0,0.2069,56,309,2023-04-01
P0009537,13,Ramadan,2,15100,0.1818,-0.0517,163,202,2023-04-01
P0011141,13,Ramadan,2,21700,0.1656,0.0654,156,209,2023-04-01
P0018958,13,Ramadan,2,12200,0.0,0.1933,23,342,2023-04-01
P0012075,13,Ramadan,2,16700,0.0,0.1966,28,337,2023-04-01
P0016347,13,Ramadan,2,8300,0.2283,-0.0124,45,320,2023-04-01
P0016291,13,Ramadan,2,18300,0.1388,0.0373,70,295,2023-04-01
P0016540,13,Ramadan,2,10200,0.0,0.1825,104,261,2023-04-01
P0015473,13,Ramadan,2,11300,0.0,0.1993,2,8,2023-04-01
P0014671,13,Ramadan,2,26700,0.2483,-0.0546,138,227,2023-04-01
P0013611,13,Ramadan,2,4100,0.0,0.192,133,232,2023-04-01
P0009667,13,Ramadan,2,38200,0.0,0.2056,44,321,2023-04-01
P0011271,13,Ramadan,2,7900,0.0,0.179,99,266,2023-04-01
P0017185,13,Ramadan,2,13100,0.0,0.1631,50,315,2023-04-01
P0011989,13,Ramadan,2,9900,0.2177,-0.0155,51,314,2023-04-01
P0017246,13,Ramadan,2,16800,0.0,0.1354,78,287,2023-04-01
P0009539,13,Ramadan,2,21200,0.2213,0.0055,87,278,2023-04-01
P0010693,13,Ramadan,2,16400,0.0,0.1609,64,301,2023-04-01
P0019209,13,Ramadan,2,12700,0.0,0.1758,79,286,2023-04-01
P0011059,13,Ramadan,2,7100,0.0,0.1361,98,267,2023-04-01
P0013098,13,Ramadan,2,9300,0.2468,-0.0994,31,334,2023-04-01
P0020052,13,Ramadan,2,25000,0.0,0.1996,173,192,2023-04-01
P0019953,13,Ramadan,2,17000,0.0,0.1852,2,8,2023-04-01
P0017254,13,Ramadan,2,19600,0.1308,-0.0006,162,203,2023-04-01
P0015250,13,Ramadan,2,19800,0.0,0.1966,204,336,2023-04-01
P0011084,13,Ramadan,2,30600,0.1575,0.0444,103,262,2023-04-01
P0011028,13,Ramadan,2,24700,0.2048,-0.0519,79,286,2023-04-01
P0018554,13,Ramadan,2,16900,0.0,0.1556,51,314,2023-04-01
P0009828,13,Ramadan,2,23800,0.0,0.165,73,292,2023-04-01
P0015737,13,Ramadan,2,8500,0.0,0.2214,99,266,2023-04-01
P0013417,13,Ramadan,2,32500,0.2262,-0.0316,124,241,2023-04-01
P0016758,13,Ramadan,2,5900,0.0,0.1808,117,248,2023-04-01
P0009606,13,Ramadan,2,22100,0.1598,0.0519,59,306,2023-04-01
P0012006,13,Ramadan,2,5500,0.0,0.1587,51,314,2023-04-01
P0016923,13,Ramadan,2,18500,0.0,0.1456,113,427,2023-04-01
P0018610,13,Ramadan,2,9000,0.0,0.1422,89,276,2023-04-01
P0015642,13,Ramadan,2,20900,0.0,0.1781,151,214,2023-04-01
P0014682,13,Ramadan,2,31900,0.1136,0.0875,45,320,2023-04-01
P0012355,13,Ramadan,2,15400,0.1543,0.0217,114,251,2023-04-01
P0018023,13,Ramadan,2,5900,0.0,0.2232,34,331,2023-04-01
P0017698,13,Ramadan,2,37600,0.0,0.1594,273,267,2023-04-01
P0011881,13,Ramadan,2,39800,0.0,0.1969,195,345,2023-04-01
P0014071,13,Ramadan,2,10400,0.0,0.152,79,286,2023-04-01
P0012228,13,Ramadan,2,32500,0.1335,0.0897,118,247,2023-04-01
P0013951,13,Ramadan,2,14000,0.0,0.1806,60,305,2023-04-01
P0013288,13,Ramadan,2,6500,0.4567,-0.5954,3,7,2023-04-01
P0011015,13,Ramadan,2,4000,0.0,0.2023,35,330,2023-04-01
P0016825,13,Ramadan,2,3400,0.0,0.2074,25,340,2023-04-01
P0020566,13,Ramadan,2,2700,0.0,0.2352,33,332,2023-04-01
P0017490,13,Ramadan,2,16600,0.1153,0.0363,47,318,2023-04-01
P0013681,13,Ramadan,2,4800,0.0,0.2352,132,233,2023-04-01
P0016299,13,Ramadan,2,8200,0.2389,-0.0182,93,272,2023-04-01
P0018310,13,Ramadan,2,10500,0.0,0.1718,57,308,2023-04-01
P0016889,13,Ramadan,2,13100,0.1374,0.0271,68,297,2023-04-01
P0017967,13,Ramadan,2,27000,0.2073,-0.0723,80,285,2023-04-01
P0019183,13,Ramadan,2,14500,0.0,0.1585,180,185,2023-04-01
P0010175,13,Ramadan,2,24700,0.0,0.2273,99,266,2023-04-01
P0018999,13,Ramadan,2,10600,0.154,0.0073,171,194,2023-04-01
P0009294,13,Ramadan,2,7600,0.0,0.1432,34,331,2023-04-01
P0017670,13,Ramadan,2,15500,0.0,0.1394,20,345,2023-04-01
P0012984,13,Ramadan,2,30900,0.1124,0.1199,113,252,2023-04-01
P0019796,13,Ramadan,2,8500,0.0,0.1418,119,246,2023-04-01
P0016072,13,Ramadan,2,22100,0.1547,0.0682,35,330,2023-04-01
P0009891,13,Ramadan,2,22700,0.0,0.1837,131,409,2023-04-01
P0015972,13,Ramadan,2,7700,0.0,0.1799,170,195,2023-04-01
P0011647,13,Ramadan,2,3600,0.0,0.1275,136,229,2023-04-01
P0014520,13,Ramadan,2,11800,0.0,0.149,131,139,2023-04-01
P0018655,13,Ramadan,2,20600,0.0,0.2122,271,269,2023-04-01
P0011186,13,Ramadan,2,3400,0.0,0.2015,28,337,2023-04-01
P0019869,13,Ramadan,2,15800,0.0,0.1817,138,227,2023-04-01
P0015257,13,Ramadan,2,16200,0.0,0.1746,32,333,2023-04-01
P0016158,13,Ramadan,2,9000,0.0,0.1621,97,268,2023-04-01
P0015352,13,Ramadan,2,8600,0.0,0.1831,82,283,2023-04-01
P0012501,13,Ramadan,2,13000,0.2022,-0.0368,36,329,2023-04-01
P0019297,13,Ramadan,2,22100,0.1401,0.033,93,272,2023-04-01
P0009411,13,Ramadan,2,12800,0.0,0.2255,36,329,2023-04-01
P0018749,13,Ramadan,2,14900,0.2416,-0.0777,155,210,2023-04-01
P0011983,13,Ramadan,2,14200,0.1204,0.0736,54,311,2023-04-01
P0017818,13,Ramadan,2,17500,0.0,0.1427,83,282,2023-04-01
P0011665,13,Ramadan,2,19700,0.1198,0.0878,114,251,2023-04-01
P0018642,13,Ramadan,2,26200,0.1869,-0.0429,159,206,2023-04-01
P0010835,13,Ramadan,2,13300,0.4438,-0.5033,3,7,2023-04-01
